,Configuration,Term,J,g,Level (eV),Uncertainty (eV),Lande,Leading percentages,Reference,nQua
673,3d6.(3G).4d,4H,7/2,8.0,13.4782508,6e-07,,  92                                  :     2  3d6.(3G).4d             4G    ,"L18349,L18361c138",4
674,3d6.(3G).4d,4G,11/2,12.0,13.4128045,5e-07,,  90                                  :     3  3d6.(3G).4d             4H    ,"L18349,L18361c138",4
675,3d6.(3G).4d,4G,9/2,10.0,13.4388341,5e-07,,  83                                  :     6  3d6.(3G).4d             4H    ,"L18349,L18361c138",4
676,3d6.(3G).4d,4G,7/2,8.0,13.4569502,5e-07,,  83                                  :     4  3d6.(3G).4d             4D    ,"L18349,L18361c138",4
677,3d6.(3G).4d,4G,5/2,6.0,13.4664169,5e-07,,  69                                  :    24  3d6.(3G).4d             4D    ,"L18349,L18361c138",4
678,3d5.(2F1).4s.4p.(3P*),4F*,9/2,10.0,13.4172719,5e-07,,  37  3d5.(2F1).4s.(3F).4p 4F*        :    21  3d5.(2D3).4s.(3D).4p    4F*   ,L18349c137,4
679,3d5.(2F1).4s.4p.(3P*),4F*,7/2,8.0,13.454597,5e-07,,  23  3d5.(2F1).4s.(3F).4p 4D*        :    17  3d5.(2F1).4s.(3F).4p    4F*   ,L18349c137,4
680,3d5.(2F1).4s.4p.(3P*),4F*,5/2,6.0,13.4571796,5e-07,,  21  3d5.(2F1).4s.(3F).4p 4F*        :    16  3d5.(2F1).4s.(3F).4p    4D*   ,L18349c137,4
681,3d5.(2F1).4s.4p.(3P*),4F*,3/2,4.0,13.4868634,5e-07,,  21  3d5.(2F1).4s.(3F).4p 4D*        :    20  3d5.(2F1).4s.(3F).4p    4F*   ,L18349c137,4
682,3d5.(2F1).4s.4p.(3P*),4D*,7/2,8.0,13.4199721,5e-07,,  20  3d5.(2F1).4s.(3F).4p 4D*        :    19  3d5.(2F1).4s.(3F).4p    4F*   ,L18349c137,4
683,3d5.(2F1).4s.4p.(3P*),4D*,1/2,2.0,13.4886264,5e-07,,  63  3d5.(2F1).4s.(3F).4p 4D*        :     6  3d6.(3P2).5p            4D*   ,L18349c137,4
684,3d5.(2F1).4s.4p.(3P*),4D*,3/2,4.0,13.5147266,5e-07,,  27  3d5.(2F1).4s.(3F).4p 4D*        :    10  3d5.(2F1).4s.(3F).4p    4F*   ,L18349c137,4
685,3d6.(3G).4d,4I,15/2,16.0,13.432175,5e-07,,  98                                                                         ,"L18349,L18361c138",4
686,3d6.(3G).4d,4I,13/2,14.0,13.4478119,5e-07,,  65                                  :    26  3d6.(3G).4d             2I    ,"L18349,L18361c138",4
687,3d6.(3G).4d,4I,11/2,12.0,13.4863948,5e-07,,  88                                  :     5  3d6.(3G).4d             2I    ,"L18349,L18361c138",4
688,3d6.(3G).4d,4I,9/2,10.0,13.5054786,6e-07,,  95                                  :     2  3d6.(3H).4d             4I    ,"L18349,L18361c138",4
689,3d6.(3G).4d,4D,7/2,8.0,13.4355903,5e-07,,  88                                  :     5  3d6.(3G).4d             4G    ,"L18349,L18361c138",4
690,3d6.(3G).4d,4D,5/2,6.0,13.4699471,5e-07,,  62                                  :    24  3d6.(3G).4d             4G    ,"L18349,L18361c138",4
691,3d6.(3G).4d,4D,3/2,4.0,13.4968562,5e-07,,  68                                  :    14  3d6.(3F2).4d            2P    ,"L18349,L18361c138",4
692,3d6.(3G).4d,4D,1/2,2.0,13.5052424,7e-07,,  84                                  :     8  3d6.(3F2).4d            2P    ,"L18349,L18361c138",4
693,3d6.(3P2).5p,4S*,3/2,4.0,13.4364452,5e-07,,  35  3d6.(3P2).5p 4S*                :    20  3d6.(3P1).5p            4S*   ,L18349c137,5
694,3d6.(3H).5p,4G*,11/2,12.0,13.4502865,5e-07,,  52  3d6.(3H).5p 4G*                 :    16  3d5.(2F1).4s.(3F).4p    4G*   ,L18349c137,5
695,3d6.(3H).5p,4G*,9/2,10.0,13.4610958,5e-07,,  46  3d6.(3H).5p 4G*                 :    16  3d5.(4G).4s.(5G).4p     4G*   ,L18349c137,5
696,3d6.(3H).5p,4G*,7/2,8.0,13.6352538,5e-07,,  20  3d6.(3H).5p 4G*                 :    17  3d6.(3F2).5p            4G*   ,L18349c137,5
697,3d6.(3H).5p,4G*,5/2,6.0,13.640359,5e-07,,  33  3d6.(3H).5p 4G*                 :    23  3d5.(2H).4s.(3H).4p     4G*   ,L18349c137,5
698,3d5.(4G).4s.4p.(1P*),4G*,5/2,6.0,13.4683012,5e-07,,  40  3d6.(3H).5p 4G*                 :    23  3d5.4s.(5G).4p          4G*   ,L18349c137,4
699,3d5.(4G).4s.4p.(1P*),4G*,7/2,8.0,13.4685339,5e-07,,  42  3d6.(3H).5p 4G*                 :    19  3d5.(4G).4s.(5G).4p     4G*   ,L18349c137,4
700,3d6.(1I).5s,2I,11/2,12.0,13.4684564,6e-07,,  97                                  :     2  3d6.(3G).4d             2I    ,"L18349,L18361c138",5
701,3d6.(1I).5s,2I,13/2,14.0,13.4707235,5e-07,,  88                                  :    11  3d6.(3G).4d             4I    ,"L18349,L18361c138",5
702,3d6.(3D).5s,4D,3/2,4.0,13.4724082,6e-07,,  98                                                                         ,"L18349,L18361c138",5
703,3d6.(3D).5s,4D,1/2,2.0,13.4730259,7e-07,,  99                                                                         ,"L18349,L18361c138",5
704,3d6.(3D).5s,4D,5/2,6.0,13.4786216,6e-07,,  95                                  :     3  3d6.(3G).4d             4D    ,"L18349,L18361c138",5
705,3d6.(3D).5s,4D,7/2,8.0,13.4900649,6e-07,, 100                                                                         ,"L18349,L18361c138",5
706,3d6.(3H).5p,4H*,13/2,14.0,13.480698,5e-07,,  54  3d6.(3H).5p 4H*                 :    21  3d5.(4G).4s.(5G).4p     4H*   ,L18349c137,5
707,3d6.(3H).5p,4H*,9/2,10.0,13.4980302,5e-07,,  43  3d6.(3H).5p 4H*                 :    25  3d5.(4G).4s.(5G).4p     4H*   ,L18349c137,5
708,3d6.(3H).5p,4H*,11/2,12.0,13.8361244,5e-07,,  23  3d6.(3H).5p 4H*                 :    22  3d5.(2H).4s.(3H).4p     4I*   ,L18349c137,5
709,3d6.(3H).5p,4H*,7/2,8.0,13.8534803,5e-07,,  34  3d6.(3H).5p 4H*                 :    23  3d5.(4G).4s.(5G).4p     4H*   ,L18349c137,5
710,3d6.(3P2).5p,4P*,5/2,6.0,13.490414,5e-07,,  40  3d6.(3P2).5p 4P*                :    26  3d6.(3P1).5p            4P*   ,L18349c137,5
711,3d6.(3P2).5p,4P*,3/2,4.0,13.5708617,5e-07,,  19  3d6.(3P2).5p 4P*                :    12  3d6.(3P1).5p            4P*   ,L18349c137,5
712,3d6.(3P2).5p,4P*,1/2,2.0,13.5798687,5e-07,,  41  3d6.(3P2).5p 4P*                :    27  3d6.(3P1).5p            4P*   ,L18349c137,5
713,3d5.(4G).4s.(5G).4p,4H*,11/2,12.0,13.4906971,5e-07,,  48  3d6.(3H).5p 4H*                 :    23  3d5.(4G).4s.(5G).4p     4H*   ,L18349c137,4
714,3d5.(4G).4s.(5G).4p,4H*,13/2,14.0,13.8429666,5e-07,,  25  3d6.(3H).5p 4H*                 :    22  3d5.(4G).4s.(5G).4p     4H*   ,L18349c137,4
715,3d5.(4G).4s.4p.(1P*),4H*,7/2,8.0,13.5027013,5e-07,,  40  3d6.(3H).5p 4H*                 :    27  3d5.(4G).4s.(5G).4p     4H*   ,L18349c137,4
716,3d6.(3P2).5p,2D*,5/2,6.0,13.5059231,5e-07,,  22  3d6.(3P2).5p 2D*                :    14  3d6.(3P1).5p            2D*   ,L18349c137,5
717,3d6.(3G).4d,2I,13/2,14.0,13.5204286,5e-07,,  72                                  :    20  3d6.(3G).4d             4I    ,"L18349,L18361c138",4
718,3d6.(3G).4d,2I,11/2,12.0,13.5626165,6e-07,,  89                                  :     6  3d6.(3G).4d             4I    ,"L18349,L18361c138",4
719,3d5.(2I).4s.4p.(3P*),2I*,13/2,14.0,13.532827,5e-07,,  58  3d5.(2I).4s.(1I).4p 2I*         :    13  3d5.(2I).4s.(3I).4p     2I*   ,L18349c137,4
720,3d5.(2I).4s.4p.(3P*),2I*,11/2,12.0,13.5479929,5e-07,,  65  3d5.(2I).4s.(1I).4p 2I*         :    14  3d5.(2I).4s.(3I).4p     2I*   ,L18349c137,4
721,3d5.4s.(7S).4d,8D,3/2,4.0,13.5700574,1.5e-06,,  97                                  :     2  3d5.4s.(7S).4d          6D    ,"L18349,L18361c138",4
722,3d5.4s.(7S).4d,8D,5/2,6.0,13.5707684,1.7e-06,,  95                                  :     3  3d5.4s.(7S).4d          6D    ,"L18349,L18361c138",4
723,3d5.4s.(7S).4d,8D,7/2,8.0,13.5717654,1.5e-06,,  94                                  :     4  3d5.4s.(7S).4d          6D    ,"L18349,L18361c138",4
724,3d5.4s.(7S).4d,8D,9/2,10.0,13.5730536,1.6e-06,,  96                                  :     3  3d5.4s.(7S).4d          6D    ,"L18349,L18361c138",4
725,3d5.4s.(7S).4d,8D,11/2,12.0,13.5746023,1e-06,, 100                                                                         ,"L18349,L18361c138",4
726,3d6.(3P2).5p,4D*,7/2,8.0,13.582479,5e-07,,  43  3d6.(3P2).5p 4D*                :    27  3d6.(3P1).5p            4D*   ,L18349c137,5
727,3d6.(3P2).5p,4D*,5/2,6.0,13.7010694,5e-07,,  34  3d6.(3P2).5p 4D*                :    21  3d6.(3P1).5p            4D*   ,L18349c137,5
728,3d5.(2G2).4s.4p.(3P*),4H*,7/2,8.0,13.5851518,5e-07,,  37  3d5.(2H).4s.(3H).4p 4H*         :    35  3d5.(2G2).4s.(3G).4p    4H*   ,L18349c137,4
729,3d5.(2G2).4s.4p.(3P*),4H*,11/2,12.0,13.6127714,5e-07,,  15  3d5.(2G2).4s.(3G).4p 4H*        :    14  3d5.(2H).4s.(3H).4p     4H*   ,L18349c137,4
730,3d5.(2G2).4s.4p.(3P*),4H*,13/2,14.0,13.681458,5e-07,,  21  3d5.(2H).4s.(3H).4p 4H*         :    20  3d5.(2G2).4s.(3G).4p    4H*   ,L18349c137,4
731,3d6.(3H).5p,4I*,15/2,16.0,13.587632,5e-07,,  99  3d6.(3H).5p 4I*                                                        ,L18349c137,5
732,3d6.(3H).5p,4I*,13/2,14.0,13.5911111,5e-07,,  66  3d6.(3H).5p 4I*                 :    24  3d6.(3H).5p             2I*   ,L18349c137,5
733,3d6.(3H).5p,4I*,11/2,12.0,13.6087832,5e-07,,  82  3d6.(3H).5p 4I*                 :     6  3d6.(3H).5p             2I*   ,L18349c137,5
734,3d6.(3H).5p,4I*,9/2,10.0,13.6273745,5e-07,,  72  3d6.(3H).5p 4I*                 :     6  3d6.(3H).5p             4G*   ,L18349c137,5
735,3d6.(3D).5s,2D,3/2,4.0,13.5888631,6e-07,,  98                                                                         ,"L18349,L18361c138",5
736,3d6.(3D).5s,2D,5/2,6.0,13.5951452,6e-07,,  96                                  :     2  3d6.(3G).4d             2D    ,"L18349,L18361c138",5
737,3d6.(3G).4d,2G,9/2,10.0,13.5917945,5e-07,,  49                                  :    33  3d6.(3G).4d             2H    ,"L18349,L18361c138",4
738,3d6.(3G).4d,2G,7/2,8.0,13.6260522,5e-07,,  73                                  :     8  3d6.(3G).4d             2F    ,"L18349,L18361c138",4
739,3d6.(3G).4d,2H,11/2,12.0,13.5989964,5e-07,,  75                                  :    12  3d6.(1I).4d             2H    ,"L18349,L18361c138",4
740,3d6.(3G).4d,2H,9/2,10.0,13.6392921,5e-07,,  46                                  :    30  3d6.(3G).4d             2G    ,"L18349,L18361c138",4
741,3d6.(3G).4d,4F,9/2,10.0,13.6149454,5e-07,,                                                                             ,L18349,4
742,3d6.(3G).4d,4F,7/2,8.0,13.6590048,5e-07,,                                                                             ,L18349,4
743,3d6.(3G).4d,4F,5/2,6.0,13.6913649,5e-07,,                                                                             ,L18349,4
744,3d6.(3G).4d,4F,3/2,4.0,13.7138361,6e-07,,                                                                             ,L18349,4
745,3d5.(2H).4s.4p.(3P*),4G*,9/2,10.0,13.6196626,5e-07,,  21  3d6.(3H).5p 4I*                 :    19  3d6.(3H).5p             4G*   ,L18349c137,4
746,3d6.(3H).5p,2I*,13/2,14.0,13.6287933,5e-07,,  50  3d6.(3H).5p 2I*                 :    28  3d6.(3H).5p             4I*   ,L18349c137,5
747,3d6.(3H).5p,2I*,11/2,12.0,13.6688867,5e-07,,  74  3d6.(3H).5p 2I*                 :     7  3d6.(3H).5p             4I*   ,L18349c137,5
748,3d5.(2H).4s.4p.(3P*),4H*,11/2,12.0,13.6358609,5e-07,,  19  3d5.(2H).4s.(3H).4p 4H*         :    15  3d5.(2G2).4s.(3G).4p    4H*   ,L18349c137,4
749,3d6.(3H).5p,2G*,9/2,10.0,13.6463166,5e-07,,  83  3d6.(3H).5p 2G*                 :     3  3d5.(2F1).4s.(1F).4p    2G*   ,L18349c137,5
750,3d6.(3H).5p,2G*,7/2,8.0,13.6895752,5e-07,,  69  3d6.(3H).5p 2G*                 :    10  3d6.(3F2).5p            4D*   ,L18349c137,5
751,3d6.(3G).4d,2D,5/2,6.0,13.6464158,5e-07,,  78                                  :     7  3d6.(3G).4d             2F    ,"L18349,L18361c138",4
752,3d6.(3G).4d,2D,3/2,4.0,13.6954523,6e-07,,  88  3d6.(3G).4d 2D                  :     4  3d6.(3D).4d             2D    ,"L18349,L18361c138",4
753,3d6.(3F2).5p,4F*,7/2,8.0,13.6562198,5e-07,,  33  3d6.(3F2).5p 4D*                :    16  3d6.(3H).5p             2G*   ,L18349c137,5
754,3d6.(3F2).5p,4F*,9/2,10.0,13.6589094,5e-07,,  37  3d6.(3F2).5p 4F*                :    11  3d6.(3F1).5p            4F*   ,L18349c137,5
755,3d6.(3F2).5p,4F*,3/2,4.0,13.6887084,5e-07,,  40  3d6.(3F2).5p 4F*                :    18  3d6.(3F2).5p            4D*   ,L18349c137,5
756,3d6.(3F2).5p,4F*,5/2,6.0,13.708754,5e-07,,  39  3d6.(3F2).5p 4F*                :    18  3d6.(3F2).5p            4D*   ,L18349c137,5
757,3d6.(3F1).5p,4D*,5/2,6.0,13.6743089,5e-07,,  25  3d6.(3F2).5p 4D*                :    10  3d5.(2D3).4s.(1D).4p    2F*   ,L18349c137,5
758,3d6.(3F2).5p,4D*,7/2,8.0,13.6964229,5e-07,,  42  3d6.(3F2).5p 4F*                :    14  3d6.(3F2).5p            4D*   ,L18349c137,5
759,3d6.(3F2).5p,4D*,3/2,4.0,13.7183314,5e-07,,  37  3d6.(3F2).5p 4D*                :    15  3d6.(3F2).5p            4F*   ,L18349c137,5
760,3d6.(3G).4d,2F,7/2,8.0,13.7089715,6e-07,,  61                                  :     9  3d6.(3H).4d             2F    ,"L18349,L18361c138",4
761,3d6.(3G).4d,2F,5/2,6.0,13.7141191,6e-07,,  65                                  :     9  3d6.(3H).4d             2F    ,"L18349,L18361c138",4
762,3d5.(2F1).4s.4p.(3P*),2G*,9/2,10.0,13.7201769,6e-07,,  26  3d5.(2F1).4s.(1F).4p 2G*        :    15  3d6.(3F2).5p            4F*   ,L18349c137,4
763,3d6.(3H).5p,2H*,11/2,12.0,13.7211983,5e-07,,  92  3d6.(3H).5p 2H*                                                        ,L18349c137,5
764,3d6.(3H).5p,2H*,9/2,10.0,13.7553024,5e-07,,  90  3d6.(3H).5p 2H*                 :     2  3d6.(3F2).5p            4F*   ,L18349c137,5
765,3d6.(3F2).5p,2G*,9/2,10.0,13.8172472,5e-07,,  60  3d6.(3F2).5p 2G*                :    17  3d6.(3F1).5p            2G*   ,L18349c137,5
766,3d6.(3F2).5p,2G*,7/2,8.0,13.8545352,5e-07,,  62  3d6.(3F2).5p 2G*                :    16  3d6.(3F1).5p            2G*   ,L18349c137,5
767,3d6.(3F2).5p,2F*,7/2,8.0,13.8342047,5e-07,,  58  3d6.(3F2).5p 2F*                :    18  3d6.(3F1).5p            2F*   ,L18349c137,5
768,3d6.(3F2).5p,2F*,5/2,6.0,13.8655327,5e-07,,  57  3d6.(3F2).5p 2F*                :    16  3d6.(3F1).5p            2F*   ,L18349c137,5
769,3d5.(2H).4s.4p.(3P*),4I*,9/2,10.0,13.8421908,5e-07,,  54  3d5.(2H).4s.(3H).4p 4I*         :    14  3d6.(3H).5p             4H*   ,L18349c137,4
770,3d5.(2H).4s.4p.(3P*),4I*,11/2,12.0,13.9068582,6e-07,,  50  3d5.(2H).4s.(3H).4p 4I*         :    11  3d6.(3F2).5p            4G*   ,L18349c137,4
771,3d6.(3F2).5p,4G*,11/2,12.0,13.8721967,5e-07,,  20  3d5.(2H).4s.(3H).4p 4I*         :    12  3d5.(4F).4s.(3F).4p     4G*   ,L18349c137,5
772,3d6.(3F2).5p,4G*,9/2,10.0,13.8787827,5e-07,,  23  3d6.(3F2).5p 4G*                :    12  3d6.(3F2).5p            4F*   ,"L18349,L18361c138",5
773,3d6.(3F2).5p,4G*,7/2,8.0,13.8952637,5e-07,,  20  3d6.(3F2).5p 4G*                :    19  3d5.(4F).4s.(3F).4p     4G*   ,L18349c137,5
774,3d6.(3F2).5p,4G*,5/2,6.0,13.8999028,5e-07,,  23  3d6.(3F2).5p 4G*                :    21  3d5.(4F).4s.(3F).4p     4G*   ,L18349c137,5
775,3d5.(4F).4s.4p.(3P*),4G*,9/2,10.0,13.8933642,5e-07,,  18  3d5.(4F).4s.(3F).4p 4G*         :    13  3d6.(3F2).5p            4G*   ,L18349c137,4
776,3d5.(4F).4s.4p.(3P*),4G*,11/2,12.0,13.9288936,6e-07,,  20  3d6.(3G).5p 4G*                 :    19  3d5.(2G2).4s.(3G).4p    4G*   ,L18349c137,4
777,3d6.(3G).5p,4F*,7/2,8.0,13.914925,5e-07,,  25  3d5.(2G2).4s.(3G).4p 4F*        :    10  3d6.(3F2).5p            4F*   ,L18349c137,5
778,3d6.(5D).7s,6D,9/2,10.0,13.935475,5e-07,,                                                                             ,L18349,7
779,3d6.(5D).7s,6D,7/2,8.0,13.9615627,5e-07,,                                                                             ,L18349,7
780,3d6.(5D).7s,6D,5/2,6.0,14.0086205,5e-07,,                                                                             ,L18349,7
781,3d6.(5D).7s,6D,3/2,4.0,14.0387743,5e-07,,                                                                             ,L18349,7
782,3d6.(5D).7s,6D,1/2,2.0,14.0561025,6e-07,,                                                                             ,L18349,7
783,3d6.(5D).7s,4D,7/2,8.0,13.9948548,5e-07,,                                                                             ,L18349,7
784,3d6.(5D).7s,4D,5/2,6.0,14.0395114,5e-07,,                                                                             ,L18349,7
785,3d6.(5D).7s,4D,3/2,4.0,14.0698885,6e-07,,                                                                             ,L18349,7
786,3d6.(5D).7s,4D,1/2,2.0,14.0877969,6e-07,,                                                                             ,L18349,7
787,3d6.(5D<4>).5f,2[5]*,11/2,12.0,13.9951894,6e-07,,  91  3d6.(5D<4>).5f 2[5]*            :     9  3d6.(5D<4>).5f          2[6]* ,L18349c137,5
788,3d6.(5D<4>).5f,2[5]*,9/2,10.0,14.002771,5e-07,,  63  3d6.(5D<4>).5f 2[5]*            :    18  3d6.(5D<4>).5f          2[4]* ,L18349c137,5
789,3d5.(6S).4p2,6P,5/2,6.0,13.9956459,6e-07,,                                                                             ,L18349,4
790,3d5.(6S).4p2,6P,3/2,4.0,14.0012604,6e-07,,                                                                             ,L18349,4
791,3d5.(6S).4p2,6P,7/2,8.0,14.0060955,6e-07,,                                                                             ,L18349,4
792,3d6.(5D<4>).5f,2[6]*,13/2,14.0,13.9966424,6e-07,,  98  3d6.(5D<4>).5f 2[6]*                                                   ,L18349c137,5
793,3d6.(5D<4>).5f,2[6]*,11/2,12.0,14.0094825,5e-07,,  76  3d6.(5D<4>).5f 2[6]*            :     7  3d6.(5D<4>).5f          2[5]* ,L18349c137,5
794,3d6.(5D<4>).5f,2[4]*,9/2,10.0,13.9967077,6e-07,,  79  3d6.(5D<4>).5f 2[4]*            :    20  3d6.(5D<4>).5f          2[5]* ,L18349c137,5
795,3d6.(5D<4>).5f,2[3]*,7/2,8.0,13.9993067,6e-07,,  51  3d6.(5D<4>).5f 2[3]*            :    46  3d6.(5D<4>).5f          2[4]* ,L18349c137,5
796,3d6.(5D<4>).5f,2[2]*,5/2,6.0,14.0020687,5e-07,,  57  3d6.(5D<4>).5f 2[2]*            :    30  3d6.(5D<4>).5f          2[3]* ,L18349c137,5
797,3d6.(5D<4>).5f,2[7]*,15/2,16.0,14.0074326,6e-07,, 100  3d6.(5D<4>).5f 2[7]*                                                   ,L18349c137,5
798,3d6.(5D<4>).5f,2[7]*,13/2,14.0,14.0115268,6e-07,,  94  3d6.(5D<4>).5f 2[7]*                                                   ,L18349c137,5
799,3d6.(5D<4>).5g,2[6],13/2,14.0,14.0152467,6e-07,,                                                                             ,L18349,5
800,3d6.(5D<4>).5g,2[6],11/2,12.0,14.0152591,6e-07,,                                                                             ,L18349,5
801,3d6.(5D<4>).5g,2[5],11/2,12.0,14.0157289,6e-07,,                                                                             ,L18349,5
802,3d6.(5D<4>).5g,2[5],9/2,10.0,14.0157388,6e-07,,                                                                             ,L18349,5
803,3d6.(5D<4>).5g,2[7],15/2,16.0,14.0165948,6e-07,,                                                                             ,L18349,5
804,3d6.(5D<4>).5g,2[7],13/2,14.0,14.016612,6e-07,,                                                                             ,L18349,5
805,3d6.(5D<4>).5g,2[4],9/2,10.0,14.0172473,6e-07,,                                                                             ,L18349,5
806,3d6.(5D<4>).5g,2[4],7/2,8.0,14.0172626,6e-07,,                                                                             ,L18349,5
807,3d6.(5D<4>).5g,2[3],7/2,8.0,14.0192637,6e-07,,                                                                             ,L18349,5
808,3d6.(5D<4>).5g,2[3],5/2,6.0,14.019287,6e-07,,                                                                             ,L18349,5
809,3d6.(5D<4>).5g,2[2],5/2,6.0,14.0212996,6e-07,,                                                                             ,L18349,5
810,3d6.(5D<4>).5g,2[2],3/2,4.0,14.0213177,6e-07,,                                                                             ,L18349,5
811,3d6.(5D<4>).5g,2[8],15/2,16.0,14.0213652,6e-07,,                                                                             ,L18349,5
812,3d6.(5D<4>).5g,2[8],17/2,18.0,14.021379,6e-07,,                                                                             ,L18349,5
813,3d6.(5D<4>).5g,2[1],3/2,4.0,14.0229717,6e-07,,                                                                             ,L18349,5
814,3d6.(5D<4>).5g,2[1],1/2,2.0,14.0229859,6e-07,,                                                                             ,L18349,5
815,3d6.(5D<4>).5g,2[0],1/2,2.0,14.023917,6e-07,,                                                                             ,L18349,5
816,3d6.(5D<3>).5f,2[4]*,7/2,8.0,14.0520023,6e-07,,  56  3d6.(5D<3>).5f 2[4]*            :     6  3d5.(4F).4s.(3F<4>).4p  2[3]* ,L18349c137,5
817,3d6.(5D<3>).5f,2[4]*,9/2,10.0,14.0530687,6e-07,,  70  3d6.(5D<3>).5f 2[4]*            :    28  3d6.(5D<3>).5f          2[5]* ,L18349c137,5
818,3d6.(5D<3>).5f,2[3]*,5/2,6.0,14.0529375,6e-07,,  89  3d6.(5D<3>).5f 2[3]*                                                   ,L18349c137,5
819,3d6.(5D<3>).5f,2[3]*,7/2,8.0,14.0566004,6e-07,,  82  3d6.(5D<3>).5f 2[3]*                                                   ,L18349c137,5
820,3d6.(5D<3>).5f,2[5]*,11/2,12.0,14.0541832,6e-07,,  96  3d6.(5D<3>).5f 2[5]*                                                   ,L18349c137,5
821,3d6.(5D<3>).5f,2[5]*,9/2,10.0,14.0581539,6e-07,,  66  3d6.(5D<3>).5f 2[5]*            :    27  3d6.(5D<3>).5f          2[4]* ,L18349c137,5
822,3d6.(5D<3>).5f,2[2]*,3/2,4.0,14.0552242,6e-07,,  93  3d6.(5D<3>).5f 2[2]*                                                   ,L18349c137,5
823,3d6.(5D<3>).5f,2[2]*,5/2,6.0,14.0569986,6e-07,,  86  3d6.(5D<3>).5f 2[2]*            :     6  3d5.(2F1).4s.(1F<3>).4p 2[3]* ,L18349c137,5
824,3d6.(5D<3>).5f,2[6]*,13/2,14.0,14.0583447,6e-07,,  98  3d6.(5D<3>).5f 2[6]*                                                   ,L18349c137,5
825,3d6.(5D<3>).5f,2[6]*,11/2,12.0,14.061992,6e-07,,  93  3d6.(5D<3>).5f 2[6]*                                                   ,L18349c137,5
826,3d6.(5D<3>).5g,2[5],11/2,12.0,14.0713476,6e-07,,                                                                             ,L18349,5
827,3d6.(5D<3>).5g,2[5],9/2,10.0,14.0713631,6e-07,,                                                                             ,L18349,5
828,3d6.(5D<3>).5g,2[6],13/2,14.0,14.0716616,6e-07,,                                                                             ,L18349,5
829,3d6.(5D<3>).5g,2[6],11/2,12.0,14.0716656,6e-07,,                                                                             ,L18349,5
830,3d6.(5D<3>).5g,2[4],9/2,10.0,14.0716915,6e-07,,                                                                             ,L18349,5
831,3d6.(5D<3>).5g,2[4],7/2,8.0,14.0717141,6e-07,,                                                                             ,L18349,5
832,3d6.(5D<3>).5g,2[3],7/2,8.0,14.0723585,6e-07,,                                                                             ,L18349,5
833,3d6.(5D<3>).5g,2[3],5/2,6.0,14.072383,6e-07,,                                                                             ,L18349,5
834,3d6.(5D<3>).5g,2[2],5/2,6.0,14.0731127,6e-07,,                                                                             ,L18349,5
835,3d6.(5D<3>).5g,2[2],3/2,4.0,14.0731624,6e-07,,                                                                             ,L18349,5
836,3d6.(5D<3>).5g,2[7],13/2,14.0,14.0733423,6e-07,,                                                                             ,L18349,5
837,3d6.(5D<3>).5g,2[7],15/2,16.0,14.0733431,6e-07,,                                                                             ,L18349,5
838,3d6.(5D<3>).5g,2[1],3/2,4.0,14.0737413,6e-07,,                                                                             ,L18349,5
839,3d6.(5D<3>).5g,2[1],1/2,2.0,14.0737807,6e-07,,                                                                             ,L18349,5
840,3d6.(5D).6d,6F,11/2,12.0,14.0756894,6e-07,,                                                                             ,L18349,6
841,3d6.(5D).6d,6F,9/2,10.0,14.0792796,6e-07,,                                                                             ,L18349,6
842,3d6.(5D).6d,6F,7/2,8.0,14.1036831,6e-07,,                                                                             ,L18349,6
843,3d6.(5D).6d,6F,5/2,6.0,14.172274,6e-07,,                                                                             ,L18349,6
844,3d6.(5D<2>).5f,2[2]*,3/2,4.0,14.0891838,6e-07,,  44  3d6.(5D<2>).5f 2[2]*            :    32  3d6.(5D<2>).5f          2[1]* ,L18349c137,5
845,3d6.(5D<2>).5f,2[2]*,5/2,6.0,14.0938409,6e-07,,  28  3d6.(5D<2>).5f 2[2]*            :    20  3d6.(5D<2>).5f          2[3]* ,L18349c137,5
846,3d6.(5D<2>).5f,2[5]*,11/2,12.0,14.0943138,6e-07,,  96  3d6.(5D<2>).5f 2[5]*                                                   ,L18349c137,5
847,3d6.(5D<2>).5f,2[4]*,7/2,8.0,14.0945335,6e-07,,  50  3d6.(5D<2>).5f 2[4]*            :    36  3d6.(5D<2>).5f          2[3]* ,L18349c137,5
848,3d6.(5D<2>).5f,2[4]*,9/2,10.0,14.0960624,6e-07,,  53  3d6.(5D<2>).5f 2[4]*            :    28  3d6.(5D<2>).5f          2[5]* ,L18349c137,5
849,3d6.(5D<2>).5f,2[1]*,3/2,4.0,14.094852,6e-07,,  55  3d6.(5D<2>).5f 2[1]*            :    40  3d6.(5D<2>).5f          2[2]* ,L18349c137,5
850,3d6.(5D).6d,113716,7/2,8.0,14.099066,6e-07,,                                                                             ,L18349,6
851,3d6.(5D).6d,6G,13/2,14.0,14.1007091,6e-07,,                                                                             ,L18349,6
852,3d6.(5D).6d,6G,11/2,12.0,14.1177387,6e-07,,                                                                             ,L18349,6
853,3d6.(5D).6d,6G,9/2,10.0,14.1701853,6e-07,,                                                                             ,L18349,6
854,3d6.(5D<2>).5f,2[3]*,5/2,6.0,14.1051952,6e-07,,  69  3d6.(5D<2>).5f 2[3]*            :    20  3d6.(5D<2>).5f          2[2]* ,L18349c137,5
855,3d6.(5D<2>).5g,2[2],5/2,6.0,14.1088197,6e-07,,                                                                             ,L18349,5
